DOCUMENT ID,RECORD TYPE,REFERENCE BY CRFN ,REFERENCE BY DOC ID,REFERENCE BY REEL YEAR,REFERENCE BY REEL BOROUGH,REFERENCE BY REEL NBR,REFERENCE BY REEL PAGE,GOOD THROUGH DATE
2014020300147002,X,2008000306339,,0,0,0,0,02/28/2014
2014021900067002,X,2007000200488,,0,0,0,0,02/28/2014
2014020300688001,X,2007000423163,,0,0,0,0,02/28/2014
2014021900067003,X,2007000200488,,0,0,0,0,02/28/2014
2014013100290001,X,2008000274068,,0,0,0,0,02/28/2014
2014021901038001,X,2007000412619,,0,0,0,0,02/28/2014
2014013100290002,X,2008000274069,,0,0,0,0,02/28/2014
2014011400080001,X,2004000235211,,0,0,0,0,02/28/2014
2014022401168001,X,,,1949,1,5085,433,02/28/2014
2014022401321001,X,2003000026142,,0,0,0,0,02/28/2014
2014022101272001,X,2008000448791,,0,0,0,0,02/28/2014
2013102401239001,X,,,1994,3,3305,1632,02/28/2014
2013123100109001,X,2007000394830,,0,0,0,0,02/28/2014
2014021900138001,X,2009000373609,,0,0,0,0,02/28/2014
2014021700411001,X,,,2001,4,5831,2102,02/28/2014
2013123100064001,X,2006000031225,,0,0,0,0,02/28/2014
2014021700393001,X,2005000576220,,0,0,0,0,02/28/2014
2014021700165001,X,2004000399173,,0,0,0,0,02/28/2014
2014021700430001,X,2004000389581,,0,0,0,0,02/28/2014
2013123100087001,X,2004000072626,,0,0,0,0,02/28/2014
2014021300384002,X,,,1989,3,2359,2361,02/28/2014
2013123100369001,X,2008000075217,,0,0,0,0,02/28/2014
2014011300105001,X,2003000208742,,0,0,0,0,02/28/2014
2014021700337001,X,2005000630851,,0,0,0,0,02/28/2014
2014021700212001,X,2008000187882,,0,0,0,0,02/28/2014
2013123100538001,X,,,2002,4,6304,1005,02/28/2014
2013123100162001,X,2008000377018,,0,0,0,0,02/28/2014
2014011001059001,X,2007000625426,,0,0,0,0,02/28/2014
2014021700423001,X,2003000354464,,0,0,0,0,02/28/2014
2014011000834001,X,2004000075036,,0,0,0,0,02/28/2014
2014021700418001,X,,,1999,4,5360,2044,02/28/2014
2014021700331001,X,2004000755982,,0,0,0,0,02/28/2014
2014021300487001,X,2008000089974,,0,0,0,0,02/28/2014
2014021700144001,X,2004000221772,,0,0,0,0,02/28/2014
2014022000813001,X,,,1996,2,1420,1169,02/28/2014
2014021300507001,X,,,2002,4,6175,1456,02/28/2014
2014021700125001,X,2003000358825,,0,0,0,0,02/28/2014
2014021300512001,X,2003000514009,,0,0,0,0,02/28/2014
2014021700328001,X,,,2001,3,5311,550,02/28/2014
2014021300179001,X,2006000141617,,0,0,0,0,02/28/2014
2014012900478001,X,2006000499218,,0,0,0,0,02/28/2014
2014021300528001,X,2005000220076,,0,0,0,0,02/28/2014
2014021700441001,X,2006000350274,,0,0,0,0,02/28/2014
2014021300174001,X,2006000096881,,0,0,0,0,02/28/2014
2014021200689001,X,,,2000,3,4883,2009,02/28/2014
2014021300168001,X,2006000083426,,0,0,0,0,02/28/2014
2014012901232002,X,2011000091501,,0,0,0,0,02/28/2014
2014021200669001,X,2003000384707,,0,0,0,0,02/28/2014
2014021300227001,X,2006000424344,,0,0,0,0,02/28/2014
2014022401012001,X,,,2001,4,5844,980,02/28/2014
2014021300745001,X,,,1998,3,4249,901,02/28/2014
2014021700342001,X,2006000154183,,0,0,0,0,02/28/2014
2014021200647001,X,2003000346412,,0,0,0,0,02/28/2014
2014021400888001,X,2009000051892,,0,0,0,0,02/28/2014
2014010900820001,X,2007000604720,,0,0,0,0,02/28/2014
2014020400780001,X,2005000248209,,0,0,0,0,02/28/2014
2014022400065005,X,2005000031828,,0,0,0,0,02/28/2014
2014022001184004,X,,,1998,3,4323,1155,02/28/2014
2013101700134002,X,2011000303008,,0,0,0,0,02/28/2014
2014021100348001,X,2009000231809,,0,0,0,0,02/28/2014
2013123100179001,X,2003000303572,,0,0,0,0,02/28/2014
2014020700260001,X,2011000247414,,0,0,0,0,02/28/2014
2014011300282001,X,,,1995,4,4118,1544,02/28/2014
2014021000101001,X,2006000066792,,0,0,0,0,02/28/2014
2014021400990001,X,2010000043958,,0,0,0,0,02/28/2014
2014021000844001,X,2003000501048,,0,0,0,0,02/28/2014
2014022000883004,X,,,1975,3,758,223,02/28/2014
2014021200543001,X,2004000238318,,0,0,0,0,02/28/2014
2014021100118002,X,2003000383238,,0,0,0,0,02/28/2014
2014021200169001,X,2004000571166,,0,0,0,0,02/28/2014
2014022401205001,X,2007000184785,,0,0,0,0,02/28/2014
2014021200381001,X,2004000764071,,0,0,0,0,02/28/2014
2014022000739001,X,2012000493175,,0,0,0,0,02/28/2014
2014021801148002,X,,2014021801148001,0,0,0,0,02/28/2014
2014011700309001,X,,,1972,3,548,458,02/28/2014
2014022000118004,X,2012000216282,,0,0,0,0,02/28/2014
2014021700184001,X,2013000082326,,0,0,0,0,02/28/2014
2014022001442004,X,2012000368248,,0,0,0,0,02/28/2014
2014011700309004,X,,,1972,3,548,458,02/28/2014
2014012900180003,X,2009000005965,,0,0,0,0,02/28/2014
2014010800326002,X,2011000027452,,0,0,0,0,02/28/2014
2014021100271001,X,,,2001,4,5873,407,02/28/2014
2013072200599002,X,,,1960,1,5912,389,02/28/2014
2014022500353003,X,2013000277884,,0,0,0,0,02/28/2014
2014021100143001,X,2003000534963,,0,0,0,0,02/28/2014
2014021100402001,X,2006000261680,,0,0,0,0,02/28/2014
2014021200536005,X,,2014021200536003,0,0,0,0,02/28/2014
2014020300040002,X,2011000435545,,0,0,0,0,02/28/2014
2014012701147002,X,2006000531311,,0,0,0,0,02/28/2014
2014021900391002,X,,,1926,3,6474,234,02/28/2014
2014020700302001,X,,,1987,1,1333,518,02/28/2014
2014021900745003,X,,2014021900745002,0,0,0,0,02/28/2014
2014011000617002,X,,2014011000617001,0,0,0,0,02/28/2014
2014021801003003,X,,2014021801003002,0,0,0,0,02/28/2014
2014022600653004,X,2012000385721,,0,0,0,0,02/28/2014
2014020300496004,X,,2014020300496003,0,0,0,0,02/28/2014
2013121800402003,X,2006000580525,,0,0,0,0,02/28/2014
2014020300688002,X,2007000423163,,0,0,0,0,02/28/2014
2013120200927004,X,2010000328319,,0,0,0,0,02/28/2014
2014022500611001,X,,,2002,4,6498,1869,02/28/2014
2014022500351003,X,,2014022500351001,0,0,0,0,02/28/2014
2014012901118002,X,,2014012901118001,0,0,0,0,02/28/2014
2014021000173001,X,2011000314053,,0,0,0,0,02/28/2014
2014022500379003,X,2008000181504,,0,0,0,0,02/28/2014
2014022400727001,X,2011000191539,,0,0,0,0,02/28/2014
2014021200998001,X,2006000666807,,0,0,0,0,02/28/2014
2014022000075001,X,2010000126927,,0,0,0,0,02/28/2014
2014022100334001,X,2005000011047,,0,0,0,0,02/28/2014
2014021800971002,X,,2014021800971001,0,0,0,0,02/28/2014
2014022401012002,X,,,2001,4,5844,980,02/28/2014
2014021200760001,X,,2010041900139002,0,0,0,0,02/28/2014
2014021100927004,X,2004000546100,,0,0,0,0,02/28/2014
2014011501162004,X,,,1992,2,1089,951,02/28/2014
2014022000739003,X,2012000493175,,0,0,0,0,02/28/2014
2014021700167004,X,,2014021700167003,0,0,0,0,02/28/2014
2014021900447004,X,2006000638189,,0,0,0,0,02/28/2014
2014022400755003,X,2006000591934,,0,0,0,0,02/28/2014
2014022400566001,X,2012000089446,,0,0,0,0,02/28/2014
2014021401116002,X,2006000088877,,0,0,0,0,02/28/2014
2014020400769001,X,2010000403752,,0,0,0,0,02/28/2014
2014021900430003,X,,2014021900430002,0,0,0,0,02/28/2014
2014021901339003,X,2013000369299,,0,0,0,0,02/28/2014
2014022400524003,X,,2014022400524002,0,0,0,0,02/28/2014
2014022500318003,X,2004000141564,,0,0,0,0,02/28/2014
2014011301632009,X,2008000036020,,0,0,0,0,02/28/2014
2014021800466004,X,,2014021800466003,0,0,0,0,02/28/2014
2014022400214001,X,2013000199350,,0,0,0,0,02/28/2014
2014022100442002,X,,2014022100442001,0,0,0,0,02/28/2014
2013100900889003,X,,,1998,1,2694,1112,02/28/2014
2014021401164003,X,,,2000,3,4962,246,02/28/2014
2014021300482003,X,2004000704959,,0,0,0,0,02/28/2014
2014020700084003,X,2006000066200,,0,0,0,0,02/28/2014
2014021300632003,X,2005000201043,,0,0,0,0,02/28/2014
2014022400066005,X,2008000090639,,0,0,0,0,02/28/2014
2013123100510007,X,,,2000,2,1763,1268,02/28/2014
2014021800677004,X,2007000204728,,0,0,0,0,02/28/2014
2014021100460001,X,2008000097362,,0,0,0,0,02/28/2014
2014021101093004,X,,,1991,1,1813,261,02/28/2014
2013080701413001,X,2009000374958,,0,0,0,0,02/28/2014
2014022101115001,X,2010000053545,,0,0,0,0,02/28/2014
2014013000545004,X,2006000319030,,0,0,0,0,02/28/2014
2014021101093005,X,2009000096758,,0,0,0,0,02/28/2014
2014012901126001,X,2013000138740,,0,0,0,0,02/28/2014
2014021700747002,X,,2014021700747001,0,0,0,0,02/28/2014
2014021800384002,X,,,1979,3,1078,943,02/28/2014
2014021800332006,X,2011000366420,,0,0,0,0,02/28/2014
2014021101093001,X,,,1977,1,413,1057,02/28/2014
2014020601386004,X,,,1999,4,5225,2074,02/28/2014
2014022100311002,X,,,1988,3,2228,1011,02/28/2014
2014021300038003,X,2011000318213,,0,0,0,0,02/28/2014
2014021001290004,X,2004000408301,,0,0,0,0,02/28/2014
2014021700262001,X,2004000611929,,0,0,0,0,02/28/2014
2014011301632005,X,2004000326043,,0,0,0,0,02/28/2014
2013052900885001,X,2005000256813,,0,0,0,0,02/28/2014
2013111200141004,X,2006000409280,,0,0,0,0,02/28/2014
2013090500538002,X,2009000397055,,0,0,0,0,02/28/2014
2014020700049001,X,,,2001,2,1891,1819,02/28/2014
2014022400755001,X,2006000591934,,0,0,0,0,02/28/2014
2014022100314001,X,2013000026401,,0,0,0,0,02/28/2014
2014012700471001,X,2008000170405,,0,0,0,0,02/28/2014
2014011301632006,X,2007000100593,,0,0,0,0,02/28/2014
2014020501043002,X,2008000207818,,0,0,0,0,02/28/2014
2014011501162003,X,,,1992,2,1089,951,02/28/2014
2014020501043003,X,2006000554223,,0,0,0,0,02/28/2014
2014011301632007,X,2007000100593,,0,0,0,0,02/28/2014
2014012701147004,X,2006000531311,,0,0,0,0,02/28/2014
2014011301632008,X,2007000100593,,0,0,0,0,02/28/2014
2014021200675001,X,2008000426471,,0,0,0,0,02/28/2014
2014021101240001,X,2006000440872,,0,0,0,0,02/28/2014
2014021201176001,X,2007000553179,,0,0,0,0,02/28/2014
2014021700660001,X,2008000326732,,0,0,0,0,02/28/2014
2014012901332001,X,2007000561688,,0,0,0,0,02/28/2014
2014022400375001,X,,,2001,4,5934,772,02/28/2014
2013101700752002,X,2012000064595,,0,0,0,0,02/28/2014
2013111501381001,X,2006000024411,,0,0,0,0,02/28/2014
2014021400995001,X,2003000467661,,0,0,0,0,02/28/2014
2014022400050001,X,2014000037158,,0,0,0,0,02/28/2014
2013100900889002,X,,,1998,1,2694,1112,02/28/2014
2014022400524001,X,2005000464451,,0,0,0,0,02/28/2014
2014021400982001,X,2003000297323,,0,0,0,0,02/28/2014
2014020700084001,X,2006000066200,,0,0,0,0,02/28/2014
2014021400063001,X,2007000277115,,0,0,0,0,02/28/2014
2014021900743005,X,2011000088671,,0,0,0,0,02/28/2014
2012090501037003,X,,,1996,3,3648,180,02/28/2014
2014021801094001,X,,2006112800267001,0,0,0,0,02/28/2014
2014021700705002,X,2010000224840,,0,0,0,0,02/28/2014
2014021700387001,X,2010000154687,,0,0,0,0,02/28/2014
2014011301527002,X,2006000488371,,0,0,0,0,02/28/2014
2014020601554001,X,2012000301375,,0,0,0,0,02/28/2014
2014011301527003,X,2006000488371,,0,0,0,0,02/28/2014
2014021700387002,X,2010000154687,,0,0,0,0,02/28/2014
2014022400512003,X,2013000485973,,0,0,0,0,02/28/2014
2014021901027001,X,2011000303369,,0,0,0,0,02/28/2014
2014021700736001,X,2007000250580,,0,0,0,0,02/28/2014
2014021700352002,X,2010000202928,,0,0,0,0,02/28/2014
2014021700378002,X,2011000235325,,0,0,0,0,02/28/2014
2014021700372001,X,2010000050936,,0,0,0,0,02/28/2014
2014021700736002,X,2007000250580,,0,0,0,0,02/28/2014
2014021700319001,X,,,1999,2,1725,207,02/28/2014
2014021900977001,X,2008000197153,,0,0,0,0,02/28/2014
2014021800641001,X,2003000063280,,0,0,0,0,02/28/2014
2014021901111001,X,2006000274259,,0,0,0,0,02/28/2014
2014021900951002,X,2006000551394,,0,0,0,0,02/28/2014
2014021700422002,X,2009000363013,,0,0,0,0,02/28/2014
2014021700407001,X,2010000087757,,0,0,0,0,02/28/2014
2014012901260001,X,2007000493301,,0,0,0,0,02/28/2014
2014021901095001,X,2012000390205,,0,0,0,0,02/28/2014
2014022400604001,X,,,1930,1,5163,341,02/28/2014
2014020601260001,X,,,1994,4,4022,687,02/28/2014
2014022101197001,X,2006000594014,,0,0,0,0,02/28/2014
2014020600026001,X,2007000353795,,0,0,0,0,02/28/2014
2014022101198001,X,2008000380998,,0,0,0,0,02/28/2014
2014020700262001,X,2006000653183,,0,0,0,0,02/28/2014
2014020700050001,X,2007000439567,,0,0,0,0,02/28/2014
2014020600036001,X,2010000208824,,0,0,0,0,02/28/2014
2014021900326003,X,2011000196897,,0,0,0,0,02/28/2014
2014021300841001,X,2005000533226,,0,0,0,0,02/28/2014
2014021300068001,X,2007000466645,,0,0,0,0,02/28/2014
2014021300786001,X,2006000460097,,0,0,0,0,02/28/2014
2013123100510004,X,,,2000,2,1763,1268,02/28/2014
2014021300781001,X,2006000376207,,0,0,0,0,02/28/2014
2014021300064001,X,2007000124046,,0,0,0,0,02/28/2014
2014021300176001,X,2006000047811,,0,0,0,0,02/28/2014
2014021300108001,X,2004000392025,,0,0,0,0,02/28/2014
2014021300835001,X,2005000430660,,0,0,0,0,02/28/2014
2014021300113001,X,2005000222313,,0,0,0,0,02/28/2014
2014021900814001,X,2006000664850,,0,0,0,0,02/28/2014
2014021300826001,X,2008000241027,,0,0,0,0,02/28/2014
2014022100378001,X,2013000021957,,0,0,0,0,02/28/2014
2014021300130001,X,2007000373833,,0,0,0,0,02/28/2014
2014022001170003,X,,2014022001170002,0,0,0,0,02/28/2014
2014021200454002,X,2013000512921,,0,0,0,0,02/28/2014
2014021400054001,X,2006000440810,,0,0,0,0,02/28/2014
2014021300140001,X,2003000351246,,0,0,0,0,02/28/2014
2014021400036001,X,2003000476927,,0,0,0,0,02/28/2014
2014021400049001,X,2004000794469,,0,0,0,0,02/28/2014
2014021400051001,X,2004000682070,,0,0,0,0,02/28/2014
2014021300705001,X,2004000293966,,0,0,0,0,02/28/2014
2014021300824001,X,2005000114500,,0,0,0,0,02/28/2014
2014022001354003,X,,,1988,3,2150,677,02/28/2014
2014021300236002,X,2004000778398,,0,0,0,0,02/28/2014
2014021400998003,X,,2014021400998002,0,0,0,0,02/28/2014
2014021400853003,X,2005000164750,,0,0,0,0,02/28/2014
2014021300535003,X,2008000184162,,0,0,0,0,02/28/2014
2014021001022004,X,2011000010607,,0,0,0,0,02/28/2014
2014021800929003,X,,,2001,3,5282,2210,02/28/2014
2014021900041003,X,2009000364950,,0,0,0,0,02/28/2014
2013082900604001,X,,2011062801415002,0,0,0,0,02/28/2014
2014021100673003,X,2009000184423,,0,0,0,0,02/28/2014
2014020200035003,X,2005000393892,,0,0,0,0,02/28/2014
2013112500654004,X,,,2002,2,2096,1339,02/28/2014
2014022000720001,X,,,2002,4,6560,1864,02/28/2014
2014022000836002,X,2005000107015,,0,0,0,0,02/28/2014
2013123000501004,X,,2013123000501003,0,0,0,0,02/28/2014
2014021800944002,X,,2014021800944001,0,0,0,0,02/28/2014
2014021001174003,X,2003000024255,,0,0,0,0,02/28/2014
2014021100673004,X,,,1978,1,452,310,02/28/2014
2014022000430002,X,2006000444974,,0,0,0,0,02/28/2014
2014021200864002,X,2007000026332,,0,0,0,0,02/28/2014
2014020300355003,X,2006000040011,,0,0,0,0,02/28/2014
2014021300780001,X,2009000387494,,0,0,0,0,02/28/2014
2014021901048004,X,,2014021901048003,0,0,0,0,02/28/2014
2014021200898002,X,,,2000,2,1810,590,02/28/2014
2014012900960005,X,2004000002482,,0,0,0,0,02/28/2014
2014021200668002,X,2005000271433,,0,0,0,0,02/28/2014
2014021000292003,X,,2014021000292002,0,0,0,0,02/28/2014
2014022000623002,X,,,2000,3,4989,1340,02/28/2014
2014012700660002,X,,2014012700660001,0,0,0,0,02/28/2014
2014020600843003,X,,2014020600843002,0,0,0,0,02/28/2014
2014021800945003,X,2005000446060,,0,0,0,0,02/28/2014
2014021000877003,X,,2014021000877002,0,0,0,0,02/28/2014
2014021000392003,X,,2014021000392002,0,0,0,0,02/28/2014
2014021900397002,X,,2014021900397001,0,0,0,0,02/28/2014
2014022000432001,X,2004000428652,,0,0,0,0,02/28/2014
2014021900870003,X,2009000278164,,0,0,0,0,02/28/2014
2014012100675003,X,,,1937,1,4273,221,02/28/2014
2013121700252002,X,2004000694058,,0,0,0,0,02/28/2014
2014021000122004,X,,,1995,4,2238,672,02/28/2014
2013121700896003,X,,2013121700896002,0,0,0,0,02/28/2014
2014022000707002,X,,2014022000707001,0,0,0,0,02/28/2014
2014010800501003,X,2008000201364,,0,0,0,0,02/28/2014
2013011001185003,X,2006000081725,,0,0,0,0,02/28/2014
2014021101317002,X,,,2002,3,5711,1924,02/28/2014
2014021901358002,X,2008000466390,,0,0,0,0,02/28/2014
2014020600919003,X,2009000035004,,0,0,0,0,02/28/2014
2014021801235004,X,,2014021801235003,0,0,0,0,02/28/2014
2012091700697004,X,2009000148101,,0,0,0,0,02/28/2014
2014021101261003,X,,2014021101261002,0,0,0,0,02/28/2014
2013083000747001,X,2008000008182,,0,0,0,0,02/28/2014
2014021901102002,X,,,2000,3,4968,453,02/28/2014
2014022000148005,X,2005000550182,,0,0,0,0,02/28/2014
2014013100824003,X,2006000022114,,0,0,0,0,02/28/2014
2013093000394001,X,2006000422574,,0,0,0,0,02/28/2014
2014021700305002,X,,,2000,1,3025,2318,02/28/2014
2013120200795002,X,,,2002,4,6461,1776,02/28/2014
2014021200141002,X,,2014021200141001,0,0,0,0,02/28/2014
2014021000472002,X,2011000449272,,0,0,0,0,02/28/2014
2014020400699002,X,2005000132214,,0,0,0,0,02/28/2014
2014021400888002,X,2009000051892,,0,0,0,0,02/28/2014
2014020600357006,X,2005000684075,,0,0,0,0,02/28/2014
2013091400001003,X,2008000489082,,0,0,0,0,02/28/2014
2014021400074003,X,2006000450653,,0,0,0,0,02/28/2014
2014021900531003,X,2008000488732,,0,0,0,0,02/28/2014
2014021300069002,X,2004000038533,,0,0,0,0,02/28/2014
2013120301244004,X,2006000407726,,0,0,0,0,02/28/2014
2014021000347003,X,,2014021000347002,0,0,0,0,02/28/2014
2014021700544002,X,2004000688656,,0,0,0,0,02/28/2014
2014021800041003,X,2012000149706,,0,0,0,0,02/28/2014
2014021700544005,X,2004000688656,,0,0,0,0,02/28/2014
2014022001314001,X,2007000340908,,0,0,0,0,02/28/2014
2013050601227003,X,,,2002,4,6265,587,02/28/2014
2014012300415001,X,2006000542368,,0,0,0,0,02/28/2014
2014020300949001,X,2006000453107,,0,0,0,0,02/28/2014
2014021300662001,X,2007000313567,,0,0,0,0,02/28/2014
2014020601618001,X,2008000387901,,0,0,0,0,02/28/2014
2014021200833001,X,,,1994,4,3928,204,02/28/2014
2014020301235003,X,,2014020301235002,0,0,0,0,02/28/2014
2014021200833005,X,,,1994,4,3928,204,02/28/2014
2014021300657003,X,2004000757670,,0,0,0,0,02/28/2014
2014020400548007,X,2008000324845,,0,0,0,0,02/28/2014
2014012400452003,X,2004000726915,,0,0,0,0,02/28/2014
2014021300650001,X,2004000600002,,0,0,0,0,02/28/2014
2014021300671001,X,2007000562187,,0,0,0,0,02/28/2014
2014021400578009,X,,,1996,2,1406,803,02/28/2014
2013122000127005,X,,2013122000127002,0,0,0,0,02/28/2014
2014021300627001,X,,,1999,2,1706,451,02/28/2014
2014021300811001,X,2008000254937,,0,0,0,0,02/28/2014
2014021300617001,X,,,1988,2,832,629,02/28/2014
2014022101156001,X,2008000176014,,0,0,0,0,02/28/2014
2014022000869001,X,,,2001,3,5185,1788,02/28/2014
2014021300820001,X,2008000095360,,0,0,0,0,02/28/2014
2014022400066001,X,2008000090639,,0,0,0,0,02/28/2014
2014022300005001,X,,,1999,4,5306,2405,02/28/2014
2014022000869002,X,,,2001,3,5185,1788,02/28/2014
2014021300057001,X,2006000147258,,0,0,0,0,02/28/2014
2014021401164001,X,,,2000,3,4962,246,02/28/2014
2014022101191001,X,2005000071274,,0,0,0,0,02/28/2014
2014022000926001,X,,,2001,3,5185,1788,02/28/2014
2014021300723001,X,,,1989,3,2361,84,02/28/2014
2014022000940001,X,,,2001,3,5185,1788,02/28/2014
2014022101193001,X,,,1996,4,4469,1542,02/28/2014
2014021300772001,X,2008000103056,,0,0,0,0,02/28/2014
2014013100356001,X,2013000445468,,0,0,0,0,02/28/2014
2014012300389001,X,2010000280415,,0,0,0,0,02/28/2014
2014022100305001,X,,,1997,2,1462,2447,02/28/2014
2014010200031001,X,2003000457414,,0,0,0,0,02/28/2014
2014021800435001,X,2008000130652,,0,0,0,0,02/28/2014
2014013100447001,X,2013000383570,,0,0,0,0,02/28/2014
2014022101139001,X,2006000527276,,0,0,0,0,02/28/2014
2014010200031002,X,2005000708932,,0,0,0,0,02/28/2014
2014021300846001,X,2005000068187,,0,0,0,0,02/28/2014
2014021401079001,X,2006000658537,,0,0,0,0,02/28/2014
2014021900416002,X,2005000100020,,0,0,0,0,02/28/2014
2014021900703003,X,2004000696573,,0,0,0,0,02/28/2014
2014020500495001,X,,,1974,3,709,50,02/28/2014
2014021100864001,X,,,2001,1,3383,1295,02/28/2014
2014021900416003,X,2005000100020,,0,0,0,0,02/28/2014
2014021700747003,X,2008000283422,,0,0,0,0,02/28/2014
2014021200976001,X,2007000162723,,0,0,0,0,02/28/2014
2014012300345001,X,2007000408419,,0,0,0,0,02/28/2014
2014021300995002,X,2006000623653,,0,0,0,0,02/28/2014
2014021800332005,X,2011000366420,,0,0,0,0,02/28/2014
2014022100418005,X,,2014022100418004,0,0,0,0,02/28/2014
2014020601386002,X,,,1999,4,5225,2074,02/28/2014
2014021400847001,X,2006000514527,,0,0,0,0,02/28/2014
2014022300004002,X,2004000529868,,0,0,0,0,02/28/2014
2014021400847002,X,2006000514527,,0,0,0,0,02/28/2014
2014021900430001,X,2006000321308,,0,0,0,0,02/28/2014
2014012901155005,X,2010000135227,,0,0,0,0,02/28/2014
2014021901019007,X,,2014021901019005,0,0,0,0,02/28/2014
2014012901155007,X,,,1949,1,5068,357,02/28/2014
2014013100159001,X,,,1988,3,2249,963,02/28/2014
2014013100159009,X,2010000214472,,0,0,0,0,02/28/2014
2014013100159003,X,,,1985,3,1652,492,02/28/2014
2013101000885003,X,2012000038647,,0,0,0,0,02/28/2014
2014012300621004,X,2010000227536,,0,0,0,0,02/28/2014
2014011700486002,X,2004000227100,,0,0,0,0,02/28/2014
2014021200815002,X,2011000158406,,0,0,0,0,02/28/2014
2014022000303001,X,2007000024487,,0,0,0,0,02/28/2014
2014021400587001,X,2003000162570,,0,0,0,0,02/28/2014
2014022000303002,X,2007000024487,,0,0,0,0,02/28/2014
2014012800748001,X,2003000261103,,0,0,0,0,02/28/2014
2013111200141001,X,2006000409280,,0,0,0,0,02/28/2014
2014020300183002,X,2008000002880,,0,0,0,0,02/28/2014
2014021200273001,X,2006000651324,,0,0,0,0,02/28/2014
2014021001282002,X,,,2002,1,3662,667,02/28/2014
2014021400998001,X,,,1994,3,3252,1487,02/28/2014
2014021001261002,X,2008000342504,,0,0,0,0,02/28/2014
2014020700240001,X,2010000002917,,0,0,0,0,02/28/2014
2014021001291002,X,,,1992,4,3333,1123,02/28/2014
2014021800103001,X,2007000451661,,0,0,0,0,02/28/2014
2014021300849004,X,2008000005636,,0,0,0,0,02/28/2014
2014022001354001,X,,,1988,3,2150,677,02/28/2014
2014020300128004,X,,2014020300128002,0,0,0,0,02/28/2014
2014021901324001,X,,2013071000294002,0,0,0,0,02/28/2014
2014012900662001,X,,,1962,2,3636,235,02/28/2014
2014021300535001,X,2008000184162,,0,0,0,0,02/28/2014
2014022100788001,X,2003000245761,,0,0,0,0,02/28/2014
2014021800929001,X,,,2001,3,5282,2210,02/28/2014
2013122001019001,X,2005000067648,,0,0,0,0,02/28/2014
2014021800136001,X,2004000298463,,0,0,0,0,02/28/2014
2014021900326001,X,2011000196897,,0,0,0,0,02/28/2014
2012090501037001,X,,,1996,3,3648,180,02/28/2014
2014021200211001,X,2008000280868,,0,0,0,0,02/28/2014
2014022100312001,X,,,2000,4,5598,291,02/28/2014
2014022001171001,X,2006000181427,,0,0,0,0,02/28/2014
2014013001008003,X,,2014013001008002,0,0,0,0,02/28/2014
2014021800822002,X,2008000037096,,0,0,0,0,02/28/2014
2014021900715003,X,,2014021900715002,0,0,0,0,02/28/2014
2014010700332003,X,2007000631300,,0,0,0,0,02/28/2014
2014021400286002,X,2007000477261,,0,0,0,0,02/28/2014
2014021100309004,X,2005000488306,,0,0,0,0,02/28/2014
2013122701010008,X,,,1981,3,1212,652,02/28/2014
2014021300262002,X,2004000379965,,0,0,0,0,02/28/2014
2014021300129001,X,,,1997,4,4699,2102,02/28/2014
2013081500685003,X,2005000024456,,0,0,0,0,02/28/2014
2014010800227003,X,2005000092351,,0,0,0,0,02/28/2014
2014021900338003,X,2005000521598,,0,0,0,0,02/28/2014
2013120500598003,X,2007000252778,,0,0,0,0,02/28/2014
2013102800535003,X,2008000429520,,0,0,0,0,02/28/2014
