DOCUMENT ID,RECORD TYPE,BOROUGH,BLOCK,LOT,EASEMENT,PARTIAL LOT,AIR RIGHTS,SUBTERRANEAN RIGHTS,PROPERTY TYPE,STREET NUMBER,STREET NAME,UNIT,GOOD THROUGH DATE
2014020300147002,L,3,55,1308,N,E,N,N,SC,185,YORK STREET,3A,02/28/2014
2014020300147002,L,3,55,1309,N,E,N,N,SC,185,YORK STREET,3B,02/28/2014
2014020300147002,L,3,55,1313,N,E,N,N,SC,185,YORK STREET,4C,02/28/2014
2014020300147002,L,3,55,1315,N,E,N,N,SC,185,YORK STREET,5B,02/28/2014
2014020300147002,L,3,55,1321,N,E,N,N,PS,185,YORK STREET,P4,02/28/2014
2014020300147002,L,3,55,1323,N,E,N,N,PS,185,YORK STREET,P6,02/28/2014
2014020300147001,L,3,55,1303,N,E,N,N,SC,185,YORK STREET,1B,02/28/2014
2014020300147001,L,3,55,1304,N,E,N,N,SC,185,YORK STREET,1C,02/28/2014
2014020300147001,L,3,55,1318,N,E,N,N,PS,185,YORK STREET,P1,02/28/2014
2014020300147001,L,3,55,1320,N,E,N,N,PS,185,YORK STREET,P3,02/28/2014
2014020300147001,L,3,55,1324,N,E,N,N,PS,185,YORK STREET,P7,02/28/2014
2014021901002001,L,4,12028,2,N,E,N,N,RP,147-04,119TH   AVENUE,,02/28/2014
2014022401316001,L,1,1158,1310,N,E,N,N,AP,140,WEST END AVENUE,RES,02/28/2014
2014022401301001,L,1,905,6,N,E,N,N,AP,205,EAST 24th   STREET,,02/28/2014
2014021401043001,L,1,767,1309,N,E,N,N,SC,224,WEST 18TH   STREET,3B,02/28/2014
2014022401168001,L,1,1122,29,N,E,N,N,CR,91,CENTRAL PARK WEST,,02/28/2014
2013123100385001,L,4,10777,1,N,E,N,N,D2,102-09,221ST   STREET,,02/28/2014
2013123100369001,L,4,10285,31,N,E,N,N,D1,175-17,SAYRES AVENUE,,02/28/2014
2014011400075001,L,4,7325,47,N,E,N,N,OT,212-19,47TH AVENUE,,02/28/2014
2013123100425001,L,4,7988,21,N,E,N,N,D1,89-15,240TH   STREET,,02/28/2014
2013123000795001,L,4,12015,307,N,E,N,N,D1,119-10,143RD   STREET,,02/28/2014
2014011000834001,L,2,2756,58,N,E,N,N,D4,1010,LONGFELLOW AVE,,02/28/2014
2014021700423001,L,4,9412,20,N,E,N,N,RP,95-36,111TH   STREET,,02/28/2014
2014021700212001,L,4,13673,18,N,E,N,N,RP,257-28,148TH   ROAD,,02/28/2014
2014021300541001,L,4,3178,150,N,E,N,N,RP,69-29,TROTTING COURSE LANE,,02/28/2014
2014021700204001,L,4,9503,57,N,E,N,N,RP,102-33,135TH   STREET,,02/28/2014
2014021700331001,L,3,1454,10,N,E,N,N,RP,303,S THOMAS BOYLAND ST,,02/28/2014
2014021700331001,L,3,1454,11,N,E,N,N,RP,303,S THOMAS BOYLAND ST,,02/28/2014
2014021700441001,L,4,6798,1006,N,E,N,N,SC,71-50,160TH   STREET,3F,02/28/2014
2014020501144002,L,3,8829,57,N,E,N,N,D2,2447,STUART STREET,,02/28/2014
2014020500406001,L,4,11692,4,N,E,N,N,F4,127-07,ROCKAWAY BOULEVARD,,02/28/2014
2014013000303001,L,3,4452,935,N,E,N,N,D1,578,SCHROEDERS AVENUE,,02/28/2014
2014020600386001,L,4,1119,5,N,E,N,N,D3,70-10,30TH AVENUE,,02/28/2014
2014020600225005,L,1,1027,1374,N,E,N,N,TS,870,7 AVENUE,1211,02/28/2014
2014013000110001,L,3,4452,942,N,E,N,N,D1,592,SCHROEDERS AVENUE,,02/28/2014
2014012900932001,L,3,1362,1014,N,E,N,N,SC,1278,ST MARKS AVENUE,2,02/28/2014
2014012900901001,L,3,4586,954,N,E,N,N,D1,616,SCHROEDERS AVENUE,,02/28/2014
2014020601106001,L,2,5030,8,N,E,N,N,NA,2116,PITMAN AVENUE,,02/28/2014
2014012900345001,L,3,4586,963,N,E,N,N,D1,636,SCHROEDERS AVENUE,,02/28/2014
2014012800346001,L,2,4376,29,N,E,N,N,AP,2317,BOUCK AVENUE,,02/28/2014
2014013000122001,L,3,4586,949,N,E,N,N,D1,606,SCHROEDERS AVENUE,,02/28/2014
2014013000083001,L,3,1634,1220,N,E,N,N,SC,475,MONROE STREET,3A,02/28/2014
2014012900908001,L,3,1362,1001,N,E,N,N,SC,1270,ST MARKS AVENUE,1,02/28/2014
2014012901051001,L,3,1505,1213,N,E,N,N,SC,491,BAINBRIDGE STREET,1,02/28/2014
2014012901033001,L,3,1362,1010,N,E,N,N,SC,1276,ST MARKS AVENUE,1,02/28/2014
2014012900302001,L,3,4586,955,N,E,N,N,D1,618,SCHROEDERS AVENUE,,02/28/2014
2014012900515001,L,3,1362,1023,N,E,N,N,SC,1284,ST MARKS AVENUE,2,02/28/2014
2014012900511001,L,3,1362,1028,N,E,N,N,SC,1288,ST MARKS AVENUE,1,02/28/2014
2014012900999001,L,3,1362,1010,N,E,N,N,SC,1276,ST MARKS AVENUE,1,02/28/2014
2014020500711001,L,4,2780,4,N,E,N,N,D1,60-60,68TH   STREET,,02/28/2014
2014012900570001,L,3,1648,1008,N,E,N,N,SC,784,MADISON STREET,1B,02/28/2014
2014012900875001,L,3,1648,1008,N,E,N,N,SC,784,MADISON STREET,1B,02/28/2014
2014013100706001,L,4,12664,68,N,E,N,N,OT,188-29,120TH   ROAD,,02/28/2014
2014013000372001,L,3,7062,9,N,E,N,N,CR,1610,MERMAID AVENUE,,02/28/2014
2013121900793001,L,2,4034,21,N,E,N,N,D1,1709,HOLLAND AVENUE,,02/28/2014
2014020600969001,L,2,4854,85,N,E,N,N,NA,862,EAST 230 STREET,,02/28/2014
2014012900458001,L,3,4452,939,N,E,N,N,D1,586,SCHROEDERS AVENUE,,02/28/2014
2014012901370001,L,4,9576,78,N,E,N,N,D2,104-21,122ND   STREET,,02/28/2014
2014012900995002,L,2,3393,29,N,E,N,N,OT,428,EAST 240TH STREET,,02/28/2014
2014020400878001,L,1,1966,41,N,E,N,N,CR,461,WEST 125 STREET,,02/28/2014
2014020500846001,L,3,8019,22,N,E,N,N,NA,943,EAST 82nd   STREET,,02/28/2014
2014020500752001,L,1,638,1118,N,E,N,N,SC,359,WEST 11TH   STREET,9B,02/28/2014
2013121301037001,L,3,7062,10,N,E,N,N,AP,1608,MERMAID AVENUE,,02/28/2014
2014020300501002,L,4,6254,23,N,E,N,N,D1,39-14,218TH STREET,,02/28/2014
2014012900550001,L,4,8750,5,N,E,N,N,RP,82-12,257TH   STREET,,02/28/2014
2014012900440001,L,4,9606,7,N,E,N,N,D1,126-14,107TH   AVENUE,,02/28/2014
2014012900478001,L,4,13294,8,N,E,N,N,RP,145-12,GUY R BREWER BLVD,,02/28/2014
2014021900893001,L,2,4852,61,N,E,N,N,D3,846,EAST 228 STREET,,02/28/2014
2014021300179001,L,3,5424,75,N,E,N,N,RP,241,PARKVILLE AVENUE,,02/28/2014
2014021300186001,L,3,7582,52,N,E,N,N,RP,1026,EAST 37TH   STREET,,02/28/2014
2014021100927001,L,3,2683,5,N,E,N,N,F4,146,NASSAU AVENUE,,02/28/2014
2014021200669001,L,3,8720,1569,N,E,N,N,SC,40,OCEANA DRIVE WEST,7A,02/28/2014
2013123100404001,L,4,13224,28,N,E,N,N,D1,243-12,135TH   AVENUE,,02/28/2014
2014021300034001,L,4,3251,74,N,E,N,N,D1,99,GREENWAY TERRACE,,02/28/2014
2014020700260001,L,3,8914,279,N,E,N,N,D1,2850,GERRITSEN AVENUE,,02/28/2014
2014011300094001,L,4,6356,1020,N,E,N,N,SC,130-14,60TH   AVENUE,3B,02/28/2014
2014021900447002,L,4,15718,61,N,E,N,N,D2,23-62,HEALY AVENUE,,02/28/2014
2014021000844001,L,3,1256,107,N,E,N,N,D1,255,NEW YORK AVENUE,,02/28/2014
2014021101174001,L,4,8960,121,N,E,N,N,D1,91-26,81ST   STREET,,02/28/2014
2014021100118002,L,4,1950,75,N,E,N,N,D4,104-15,OTIS AVENUE,,02/28/2014
2014022000883004,L,3,6665,15,N,E,N,N,CR,815,KINGS HIGHWAY,,02/28/2014
2013101700134002,L,3,2623,12,N,E,N,N,AP,159,NEWELL STREET,,02/28/2014
2014021700184001,L,2,3047,17,N,E,N,N,D1,2123,BATHGATE AVENUE,,02/28/2014
2014021700176001,L,3,1077,18,N,E,N,N,D1,546,1 STREET,,02/28/2014
2014011501162003,L,2,2551,21,N,E,N,N,AP,602,EAST 139 STREET,,02/28/2014
2014022100206001,L,3,5030,11,N,E,N,N,AP,290,LINCOLN ROAD,,02/28/2014
2014020501043003,L,3,5083,1102,N,E,N,N,OT,2217,CATON AVENUE,R1,02/28/2014
2014020501043002,L,3,5083,1102,N,E,N,N,OT,2217,CATON AVENUE,R1,02/28/2014
2014011301632008,L,3,1896,21,N,E,N,N,AP,159,CLASSON AVENUE,,02/28/2014
2014011301632008,L,3,1896,28,N,E,N,N,AP,145,CLASSON AVENUE,,02/28/2014
2014011301632006,L,3,1896,28,N,E,N,N,AP,145,CLASSON AVENUE,,02/28/2014
2014011301632005,L,3,1896,28,N,E,N,N,AP,145,CLASSON AVENUE,,02/28/2014
2014020400241004,L,1,564,30,N,E,N,N,CR,37,EAST 12TH STREET,,02/28/2014
2014012901332001,L,1,1334,5,N,E,N,N,OT,304,EAST 42ND   STREET,,02/28/2014
2013101700752002,L,1,512,1115,N,E,N,N,SC,597,BROADWAY,5E,02/28/2014
2014022400496001,L,4,892,27,N,E,N,N,OT,21-09,19th   STREET,,02/28/2014
2013121100215001,L,3,1767,157,N,E,N,N,D3,109,HART STREET,,02/28/2014
2014022400524001,L,2,4061,29,N,E,N,N,D1,1568,COLDEN AVENUE,,02/28/2014
2014020700084001,L,2,4375,23,N,E,N,N,D1,1236,WARING AVENUE,,02/28/2014
2014021900920002,L,4,7273,52,N,E,N,N,D1,81-17,190TH   STREET,,02/28/2014
2014020400769001,L,4,16050,11,N,E,N,N,D1,69-39,ELIZABETH AVENUE,,02/28/2014
2014020400879001,L,4,9572,44,N,E,N,N,D2,104-55,118TH   STREET,,02/28/2014
2014021300482001,L,3,5494,234,N,E,N,N,D3,1812,55TH   STREET,,02/28/2014
2014011301527003,L,4,13999,17,N,E,N,N,D1,159-12,79TH STREET,,02/28/2014
2014021700392001,L,4,12063,124,N,E,N,N,RP,126-21,145TH   STREET,,02/28/2014
2014013000138001,L,3,1814,72,N,E,N,N,D2,283,MONROE STREET,,02/28/2014
2014020500696001,L,3,8720,1316,N,E,N,N,RP,130,OCEANA DRIVE WEST,1D,02/28/2014
2014020500596001,L,3,2111,1151,N,E,N,N,SC,1,HANSON PLACE,23B,02/28/2014
2013122400848002,L,3,676,53,N,E,N,N,IB,131,32 STREET,,02/28/2014
2013122400848001,L,3,676,53,N,E,N,N,IB,131,32 STREET,,02/28/2014
2014020400498001,L,4,11770,57,N,E,N,N,RP,129-37,131ST   STREET,,02/28/2014
2014020501048002,L,2,3106,8,N,E,N,N,AP,2000,PROSPECT AVENUE,,02/28/2014
2014020400898001,L,1,1630,72,N,E,N,N,AP,102,EAST 103 STREET,,02/28/2014
2014020400898001,L,1,1630,67,N,E,N,N,AP,118,EAST 103 STREET,,02/28/2014
2014020400898001,L,1,1630,61,N,E,N,N,AP,126,EAST 103 STREET,,02/28/2014
2014020400898001,L,1,1644,59,N,E,N,N,AP,136,EAST 117 STREET,,02/28/2014
2014020400898001,L,1,1628,50,N,E,N,N,AP,1575,LEXINGTON AVENUE,,02/28/2014
2014020400898001,L,1,1661,44,N,E,N,N,AP,204,EAST 112 STREET,,02/28/2014
2014020400898001,L,1,464,1104,N,E,N,N,OT,214,EAST 9TH   STREET,CB,02/28/2014
2014020400898001,L,1,464,1106,N,E,N,N,SC,214,EAST 9TH   STREET,1D,02/28/2014
2014020400898001,L,1,1661,16,N,E,N,N,AP,233,EAST 111 STREET,,02/28/2014
2014020400898001,L,1,1665,34,N,E,N,N,AP,234,EAST 116 STREET,,02/28/2014
2014020400898001,L,1,1786,27,N,E,N,N,AP,2371,2 AVENUE,,02/28/2014
2014020400898001,L,1,1666,28,N,E,N,N,AP,244,EAST 117 STREET,,02/28/2014
2014020400898001,L,1,1677,40,N,E,N,N,AP,328,EAST 106 STREET,,02/28/2014
2014020400898001,L,1,1806,7,N,E,N,N,D3,411,EAST 118 STREET,,02/28/2014
2014020400898001,L,1,1708,12,N,E,N,N,D4,421,EAST 114 STREET,,02/28/2014
2014020400898001,L,1,1708,13,N,E,N,N,D4,423,EAST 114 STREET,,02/28/2014
2014012701150001,L,3,4423,1403,N,E,N,N,SC,124-21,FLATLANDS AVENUE,5A,02/28/2014
2014013000793001,L,3,4662,4,N,E,N,N,D2,936,LENOX ROAD,,02/28/2014
2014012901080001,L,2,3249,1013,N,E,N,N,SC,2792,SEDGWICK AVENUE,1B,02/28/2014
2014013100411001,L,3,4299,1,N,E,N,N,D1,390,NEW LOTS AVENUE,,02/28/2014
2014012800198001,L,3,5740,22,N,E,N,N,D3,1340,63RD   STREET,,02/28/2014
2014012800258001,L,4,11133,108,N,E,N,N,D1,212-17,NASHVILLE BOULEVARD,,02/28/2014
2014012900748001,L,4,1371,43,N,E,N,N,D3,25-56,98TH   STREET,,02/28/2014
2014013000247001,L,4,12771,21,N,E,N,N,D1,118-33,234TH   STREET,,02/28/2014
2013121700630001,L,3,1241,1025,N,E,N,N,SC,910,PARK PLACE,6D,02/28/2014
2014020600027003,L,1,722,18,N,E,N,N,AP,433,WEST 24TH   STREET,,02/28/2014
2014020600027001,L,1,722,20,N,E,N,N,AP,429,WEST 24TH   STREET,,02/28/2014
2014020600027001,L,1,722,22,N,E,N,N,AP,425,WEST 24TH   STREET,,02/28/2014
2014013000279007,L,1,1047,1565,N,E,N,N,SC,353,WEST 56TH   STREET,9B,02/28/2014
2014013000279005,L,1,1047,1565,N,E,N,N,SC,353,WEST 56TH   STREET,9B,02/28/2014
2013123100174006,L,1,1027,1187,N,P,N,N,TS,200,WEST 56TH   STREET,2310,02/28/2014
2013123100174005,L,1,1027,1191,N,P,N,N,TS,200,WEST 56TH   STREET,2315,02/28/2014
2014021700705002,L,4,10252,72,N,E,N,N,D2,106-10,RUSCOE STREET,,02/28/2014
2014021700705001,L,4,10252,72,N,E,N,N,D2,106-10,RUSCOE STREET,,02/28/2014
2014021700407002,L,4,12964,244,N,E,N,N,D2,133-28,226TH   STREET,,02/28/2014
2014021900951002,L,3,5136,61,N,E,N,N,D4,171,LOTT STREET,4,02/28/2014
2014022400604001,L,1,69,32,N,E,N,N,AP,116,JOHN STREET,,02/28/2014
2014021901111001,L,3,5559,33,N,E,N,N,D4,1658,66TH   STREET,,02/28/2014
2014020600033001,L,4,7207,15,N,E,N,N,RP,7518,192ND STREET,,02/28/2014
2014022101199001,L,2,4841,22,N,E,N,N,NA,753,EAST 227 STREET,,02/28/2014
2014020601260001,L,4,10042,46,N,E,N,N,OT,105-27,REMINGTON ST,,02/28/2014
2014022400273001,L,3,2917,1101,N,E,N,N,SC,291,DEVOE STREET,1A,02/28/2014
2014021300825001,L,1,1537,1824,N,E,N,N,SC,1623,THIRD AVENUE,19D,02/28/2014
2014021300781001,L,1,1075,1024,N,E,N,N,SC,516,WEST 47TH   STREET,S3D,02/28/2014
2014021300108001,L,4,10817,41,N,E,N,N,RP,193-02,WOODHILL AVENUE,,02/28/2014
2014021300064001,L,4,1955,1022,N,E,N,N,SC,54-09,108TH STREET,5C,02/28/2014
2014021300076001,L,4,12591,241,N,E,N,N,RP,142-16,174TH   STREET,,02/28/2014
2014022400221001,L,3,7905,39,N,E,N,N,D1,5720,BEVERLY ROAD,,02/28/2014
2014021300835001,L,4,10404,16,N,E,N,N,RP,188-24,MURDOCK AVENUE,,02/28/2014
2014021300844001,L,4,1337,1045,N,E,N,N,SC,62-10,WOODSIDE AVENUE,402,02/28/2014
2014021400048001,L,4,11976,18,N,E,N,N,RP,114-26,146TH   STREET,,02/28/2014
2014021400049001,L,4,12939,158,N,E,N,N,RP,131-43,229TH   STREET,,02/28/2014
2014021300824001,L,4,11618,2,N,E,N,N,RP,113-04,111TH   AVENUE,,02/28/2014
2014021400051001,L,4,2007,80,N,E,N,N,RP,108-23,52ND   AVENUE,,02/28/2014
2014021300802001,L,2,2716,155,N,E,N,N,RP,1057,TIFFANY STREET,,02/28/2014
2014021300081001,L,2,4197,3,N,E,N,N,RP,1814,MAHAN AVENUE,,02/28/2014
2014022300005003,L,4,2467,77,N,E,N,N,D1,77-08,KNEELAND AVENUE,,02/28/2014
2014022300005002,L,4,2467,77,N,E,N,N,D1,77-08,KNEELAND AVENUE,,02/28/2014
2014021300815001,L,3,1162,29,N,E,N,N,RP,450,PROSPECT PLACE,,02/28/2014
2014021300060001,L,3,4075,1,N,E,N,N,RP,631,HENDRIX STREET,,02/28/2014
2014022000869002,L,3,4419,22,N,E,N,N,D1,1044,HENDRIX STREET,,02/28/2014
2014021300723001,L,3,3834,2,N,E,N,N,RP,553,SNEDIKER AVENUE,,02/28/2014
2014022000940001,L,3,4419,22,N,E,N,N,D1,1044,HENDRIX STREET,,02/28/2014
2014022000926001,L,3,4419,22,N,E,N,N,D1,1044,HENDRIX STREET,,02/28/2014
2014022300003001,L,4,6501,57,N,E,N,N,D1,136-30,64TH   ROAD,,02/28/2014
2013122600114001,L,3,3586,50,N,E,N,N,D2,772,HOPKINSON AVENUE,,02/28/2014
2014021300846001,L,2,2290,8,N,E,N,N,CR,402,EAST 146 STREET,,02/28/2014
2013102101680001,L,3,4993,34,N,E,N,N,D2,1424,SCHENECTADY AVENUE,,02/28/2014
2013123100174005,L,1,1027,1207,N,P,N,N,TS,200,WEST 56TH   STREET,2215,02/28/2014
2013123100174005,L,1,1027,1213,N,P,N,N,TS,200,WEST 56TH   STREET,2221,02/28/2014
2013123100174005,L,1,1027,1223,N,P,N,N,TS,870,7 AVENUE,2109,02/28/2014
2013123100174005,L,1,1027,1233,N,P,N,N,TS,870,7 AVENUE,2120,02/28/2014
2014020500521001,L,4,2773,80,N,E,N,N,RP,62-68,MT OLIVET CRESCENT,,02/28/2014
2014012401373001,L,4,13163,21,N,E,N,N,D1,135-31,229TH   STREET,,02/28/2014
2014020500080001,L,3,6545,38,N,E,N,N,NA,1278,EAST 10th   STREET,,02/28/2014
2014020401235003,L,1,174,28,N,E,N,N,AP,71-73,FRANKLIN STREET,,02/28/2014
2014020401048001,L,3,370,25,N,E,N,N,NA,42,3 PLACE,4,02/28/2014
2014020400994001,L,2,5075,33,N,E,N,N,NA,4542,BRONX BOULEVARD,,02/28/2014
2014011700428001,L,1,804,15,N,E,N,N,AP,139,WEST 28TH   STREET,,02/28/2014
2014011700258001,L,1,1057,34,N,E,N,N,AP,693,9 AVENUE,,02/28/2014
2014020400181001,L,1,1049,1073,N,E,N,N,SC,25,COLUMBUS CIRCLE,ST61G,02/28/2014
2014020401267001,L,2,4706,161,N,E,N,N,D1,1146,EAST 212TH STREET,,02/28/2014
2014011900055001,L,3,7422,127,N,E,N,N,D2,2494,EAST 21ST STREET,,02/28/2014
2014012700502001,L,4,5328,28,N,E,N,N,D1,154-18,BARCLAY AVENUE,,02/28/2014
2014012401329001,L,3,1354,23,N,E,N,N,D3,1540A,BERGEN STREET,,02/28/2014
2014013001274003,L,3,8261,56,N,E,N,N,D2,1804,ROCKAWAY PARKWAY,,02/28/2014
2014012100515007,L,2,4000,28,N,E,N,N,D1,25,MARVIN PLACE,,02/28/2014
2014012901076001,L,4,11962,50,N,E,N,N,D2,11112,146TH   STREET,,02/28/2014
2014012901138001,L,3,2120,1034,N,E,N,N,CR,381,CARLTON AVENUE,2D,02/28/2014
2014013000483001,L,3,2754,17,N,E,N,N,D1,148,SKILLMAN AVENUE,,02/28/2014
2014013100378001,L,2,4984,24,N,E,N,N,D2,4052,WILDER AVENUE,,02/28/2014
2014012000195005,L,2,4726,33,N,E,N,N,D2,3540,EASTCHESTER RD,,02/28/2014
2014020401073001,L,4,5622,28,N,E,N,N,NA,186-14,187th   STREET,,02/28/2014
2014013100268001,L,4,16187,13,N,E,N,N,D3,187,BEACH 114 STREET,,02/28/2014
2014012900955001,L,4,10353,160,N,E,N,N,D1,184-25,HENDERSON AVENUE,,02/28/2014
2013121300548002,L,3,705,43,N,E,N,N,AP,886,5 AVENUE,,02/28/2014
2014020401040001,L,4,12863,46,N,E,N,N,RP,121-12,237TH   STREET,,02/28/2014
2014013100212003,L,3,3612,26,N,E,N,N,AP,869,THOMAS S BOYLAND ST,,02/28/2014
2014011301053001,L,4,9220,61,N,E,N,N,D1,85-77,112TH   STREET,,02/28/2014
2014020400785001,L,4,15598,585,N,E,N,N,RP,814,LANETT AVENUE,,02/28/2014
2014011600778002,L,4,13364,15,N,E,N,N,CR,147-95,FARMERS BOULEVARD,,02/28/2014
2014013100204001,L,4,6802,1015,N,E,N,N,SC,163-12,71 AVE,,02/28/2014
2014020400232001,L,3,3437,51,N,E,N,N,VR,N/A,COOPER STREET,,02/28/2014
2014020400232001,L,3,3437,52,N,E,N,N,VR,N/A,COOPER STREET,,02/28/2014
2014012100177001,L,3,7617,36,N,E,N,N,D3,1770,FLATBUSH AVENUE,,02/28/2014
2014013000795001,L,4,1941,1015,N,E,N,N,SC,102-14,LEWIS AVENUE,2J,02/28/2014
2014012901093001,L,4,11698,41,N,E,N,N,D1,134-01,120TH   AVENUE,,02/28/2014
2014012901109001,L,4,12101,57,N,E,N,N,D1,126-38,147TH   STREET,,02/28/2014
2014021900703003,L,3,5127,5,N,E,N,N,AP,2306,ALBEMARLE ROAD,,02/28/2014
2014021900703002,L,3,5127,5,N,E,N,N,AP,2306,ALBEMARLE ROAD,,02/28/2014
2013101700233001,L,2,3944,1160,N,E,N,N,SC,1,METROPOLITAN OVAL,9H,02/28/2014
2014021900416003,L,3,1346,7,N,E,N,N,AP,137,ALBANY AVENUE,,02/28/2014
2014021800332005,L,3,1370,14,N,E,N,N,F4,227,ALBANY AVENUE,,02/28/2014
2014021300038001,L,3,2342,1016,N,E,N,N,SC,90,NORTH 5TH   STREET,4C,02/28/2014
2014021400847002,L,3,3371,18,N,E,N,N,D3,1392,MADISON STREET,,02/28/2014
2014021400847001,L,3,3371,18,N,E,N,N,D3,1392,MADISON STREET,,02/28/2014
2014012901155007,L,1,1546,35,N,E,N,N,AP,332,EAST 84TH   STREET,,02/28/2014
2014012901155005,L,4,16224,1,N,E,N,N,AP,128-11,NEWPORT AVENUE,,02/28/2014
2014013100159009,L,1,1444,43,N,E,N,N,AP,310,EAST 70TH   STREET,,02/28/2014
2014013100159003,L,3,6137,135,N,E,N,N,AP,10104,4 AVENUE,,02/28/2014
2014022100600001,L,3,7311,55,N,E,N,N,NA,1961,BROWN STREET,,02/28/2014
2014022000303002,L,3,1354,44,N,E,N,N,RP,1578,BERGEN STREET,,02/28/2014
2013111200141002,L,1,720,1018,N,E,N,N,SC,420,WEST 23RD   STREET,4C,02/28/2014
2014021100714002,L,1,1331,1322,N,E,N,N,SC,207,EAST 57 STREET,11A,02/28/2014
2014021800814002,L,1,1915,47,N,E,N,N,D4,130,WEST 131 STREET,,02/28/2014
2014021400853001,L,4,3564,45,N,E,N,N,D2,17-17,STEPHEN STREET,,02/28/2014
2014021001022002,L,1,1171,3529,N,E,N,N,SC,100,RIVERSIDE BOULEVARD,22E,02/28/2014
2014021001022001,L,1,1171,3501,N,E,N,N,SC,100,RIVERSIDE BOULEVARD,22D,02/28/2014
2014021700130001,L,4,13604,58,N,E,N,N,D2,143-40,257TH   STREET,,02/28/2014
2014022100788001,L,4,11280,67,N,E,N,N,NA,216-17,115th   COURT,,02/28/2014
2014021300535001,L,3,5307,21,N,E,N,N,D4,3377,12TH   AVENUE,4,02/28/2014
2014012900734001,L,4,5002,87,N,E,N,N,AP,141-25,NORTHERN BOULEVARD,,02/28/2014
2014021800136001,L,1,1832,36,N,E,N,N,AP,370,CENTRAL PARK WEST,,02/28/2014
2014022000563001,L,3,8811,14,N,E,N,N,CR,3003,CONEY ISLAND AVENUE,,02/28/2014
2014022000563001,L,3,6574,1,N,E,N,N,CR,7023,BAY PARKWAY,,02/28/2014
2014022000563001,L,3,5315,1,N,E,N,N,CR,3132,FT HAMILTON PARKWAY,,02/28/2014
2014022001171001,L,3,1224,4,N,E,N,N,NA,679,FRANKLIN AVENUE,,02/28/2014
2013122001019001,L,4,606,41,N,E,N,N,D3,35-40,34TH   STREET,,02/28/2014
2014021700377001,L,3,5166,60,N,E,N,N,D2,357,EAST 22ND   STREET,,02/28/2014
2014013100387001,L,3,757,1004,N,E,N,N,SC,4606,6 AVENUE,1R,02/28/2014
2014021700579001,L,2,4759,130,N,E,N,N,D3,3129,SEYMOUR AVENUE,,02/28/2014
2014021700528001,L,2,3685,49,N,E,N,N,D2,2165,TURNBULL AVENUE,,02/28/2014
2014021700624001,L,4,10219,11,N,E,N,N,VR,170-32,93RD   AVENUE,,02/28/2014
2014021700629001,L,4,9007,33,N,E,N,N,D2,78-01,97TH   AVENUE,,02/28/2014
2014021100639005,L,4,701,56,N,P,N,N,AP,25-34,43RD   STREET,,02/28/2014
2014020601115002,L,4,5387,35,N,E,N,N,D3,42-05,156TH   STREET,,02/28/2014
2014013000261001,L,4,6424,50,N,E,N,N,D1,148-22,59TH   AVENUE,,02/28/2014
2014013000063001,L,4,8869,42,N,E,N,N,D1,86-35,90TH   STREET,,02/28/2014
2014010700204001,L,3,5044,50,N,E,N,N,F1,1202,NOSTRAND AVENUE,,02/28/2014
2014010700204001,L,3,5044,51,N,E,N,N,F1,1204,NOSTRAND AVENUE,,02/28/2014
2013121700032001,L,4,8198,302,N,E,N,N,D1,47-57,244TH   STREET,,02/28/2014
2014013100901001,L,4,4817,30,N,E,N,N,D1,32-06,150TH   STREET,,02/28/2014
2014011700756002,L,1,720,1201,N,E,N,N,SC,455,WEST 22ND STREET,1A,02/28/2014
2014013100013003,L,1,732,16,N,E,N,N,AP,433-441,WEST 34TH   STREET,,02/28/2014
2014013100272001,L,1,350,16,N,E,N,N,AP,279,EAST HOUSTON STREET,,02/28/2014
2013122700856001,L,4,11616,22,N,E,N,N,D2,111-36,112TH STREET,,02/28/2014
2014012401061001,L,2,3806,67,N,E,N,N,D4,2131,BRUCKNER BOULEVARD,,02/28/2014
2014020301160001,L,4,12437,81,N,E,N,N,RP,116-28,LOVINGHAM PLACE,,02/28/2014
2014012901501003,L,4,7989,25,N,E,N,N,D2,89-11,241ST STREET,,02/28/2014
2014020400174001,L,4,2503,24,N,E,N,N,NA,54-11,69th   LANE,,02/28/2014
2014020400109001,L,4,9021,29,N,E,N,N,NA,85-01,97th   AVENUE,,02/28/2014
2014013100655001,L,3,1964,51,N,E,N,N,D1,32,CAMBRIDGE PLACE,,02/28/2014
2014012801306001,L,2,3512,70,N,E,N,N,D2,454,EFFINGHAM AVENUE,,02/28/2014
2014012900115001,L,4,12610,23,N,E,N,N,D2,117-12,195TH   STREET,,02/28/2014
2014012400581001,L,4,15965,27,N,E,N,N,D1,448,BEACH 44TH STREET,,02/28/2014
2014012700427001,L,4,10011,31,N,E,N,N,D1,97-27,SANDERS PLACE,,02/28/2014
2014020301016001,L,4,12174,30,N,E,N,N,NA,111-23,158th   STREET,,02/28/2014
2014012400812001,L,4,13167,44,N,E,N,N,D1,135-22,233RD STREET,,02/28/2014
2014012700681001,L,4,16164,2,N,E,N,N,D2,108-16,ROCKAWAY BEACH BLVD,,02/28/2014
2014020300921001,L,2,3968,7,N,E,N,N,NA,2208,GLEBE AVENUE,,02/28/2014
2014012400604001,L,4,15319,10,N,E,N,N,D1,42,W 14TH ROAD,,02/28/2014
2014012900163001,L,4,13665,136,N,E,N,N,D1,255-50,147TH   DRIVE,,02/28/2014
